-0.2265,-0.61632,0.10338,1.7068,-0.19177,-0.55769,0.0062281
-0.22738,-0.61784,0.10351,1.7096,-0.1925,-0.55888,0.0063697
-0.22825,-0.61933,0.10364,1.7123,-0.19321,-0.56005,0.0065089
-0.2291,-0.62079,0.10376,1.7149,-0.19391,-0.56119,0.0066457
-0.22993,-0.62221,0.10387,1.7175,-0.19459,-0.5623,0.0067802
-0.23075,-0.62361,0.10399,1.72,-0.19527,-0.56339,0.0069124
-0.23155,-0.62498,0.1041,1.7224,-0.19593,-0.56445,0.0070423
-0.23233,-0.62632,0.10421,1.7248,-0.19658,-0.56549,0.00717
-0.2331,-0.62763,0.10432,1.7272,-0.19721,-0.56651,0.0072954
-0.23386,-0.62891,0.10442,1.7295,-0.19784,-0.56751,0.0074187
-0.2346,-0.63017,0.10452,1.7318,-0.19845,-0.56848,0.0075398
-0.23532,-0.6314,0.10462,1.734,-0.19906,-0.56943,0.0076588
-0.23604,-0.6326,0.10472,1.7361,-0.19965,-0.57036,0.0077757
-0.23674,-0.63378,0.10481,1.7382,-0.20023,-0.57127,0.0078906
-0.23742,-0.63494,0.1049,1.7403,-0.2008,-0.57217,0.0080034
-0.2381,-0.63607,0.10499,1.7423,-0.20136,-0.57304,0.0081143
-0.23876,-0.63717,0.10508,1.7443,-0.20191,-0.57389,0.0082232
-0.24062,-0.6403,0.10533,1.7499,-0.20346,-0.57629,0.008531
-0.24245,-0.64336,0.10557,1.7553,-0.20499,-0.57864,0.0088347
-0.24424,-0.64635,0.1058,1.7607,-0.20649,-0.58092,0.0091342
-0.24601,-0.64928,0.10602,1.7659,-0.20796,-0.58315,0.0094296
-0.24774,-0.65214,0.10624,1.771,-0.20942,-0.58532,0.0097209
-0.24944,-0.65494,0.10645,1.7759,-0.21085,-0.58744,0.010008
-0.25111,-0.65767,0.10665,1.7808,-0.21225,-0.58951,0.010291
-0.25276,-0.66035,0.10685,1.7855,-0.21364,-0.59152,0.01057
-0.25437,-0.66297,0.10704,1.7901,-0.215,-0.59349,0.010845
-0.25595,-0.66553,0.10722,1.7947,-0.21634,-0.59541,0.011116
-0.2575,-0.66803,0.1074,1.7991,-0.21766,-0.59728,0.011384
-0.25903,-0.67049,0.10758,1.8034,-0.21896,-0.59911,0.011647
-0.26053,-0.67289,0.10774,1.8076,-0.22023,-0.60089,0.011906
-0.262,-0.67523,0.10791,1.8117,-0.22148,-0.60263,0.012162
-0.26344,-0.67753,0.10806,1.8158,-0.22272,-0.60433,0.012413
-0.26486,-0.67978,0.10822,1.8197,-0.22393,-0.60599,0.012661
-0.26625,-0.68198,0.10837,1.8236,-0.22512,-0.60761,0.012905
-0.26762,-0.68413,0.10851,1.8273,-0.2263,-0.60919,0.013146
-0.26896,-0.68623,0.10865,1.831,-0.22745,-0.61073,0.013383
-0.27028,-0.6883,0.10879,1.8346,-0.22858,-0.61224,0.013616
-0.27157,-0.69031,0.10892,1.8381,-0.2297,-0.61371,0.013845
-0.27284,-0.69229,0.10905,1.8416,-0.23079,-0.61515,0.014071
-0.27409,-0.69422,0.10917,1.8449,-0.23187,-0.61655,0.014293
-0.27531,-0.69612,0.10929,1.8482,-0.23293,-0.61792,0.014512
-0.27651,-0.69797,0.10941,1.8514,-0.23397,-0.61926,0.014728
-0.27769,-0.69978,0.10952,1.8546,-0.23499,-0.62057,0.01494
-0.27885,-0.70156,0.10963,1.8576,-0.236,-0.62185,0.015148
-0.27998,-0.7033,0.10974,1.8606,-0.23699,-0.62309,0.015354
-0.28109,-0.705,0.10984,1.8636,-0.23796,-0.62431,0.015556
-0.28219,-0.70666,0.10994,1.8665,-0.23891,-0.62551,0.015754
-0.28326,-0.70829,0.11004,1.8693,-0.23985,-0.62667,0.01595
-0.28431,-0.70989,0.11013,1.872,-0.24077,-0.62781,0.016142
-0.28535,-0.71146,0.11023,1.8747,-0.24168,-0.62892,0.016331
-0.28636,-0.71299,0.11032,1.8774,-0.24257,-0.63001,0.016517
-0.28736,-0.71449,0.1104,1.8799,-0.24344,-0.63107,0.0167
-0.28833,-0.71595,0.11049,1.8825,-0.2443,-0.63211,0.01688
-0.28929,-0.71739,0.11057,1.8849,-0.24515,-0.63312,0.017057
-0.29023,-0.7188,0.11065,1.8873,-0.24598,-0.63411,0.017231
-0.29116,-0.72018,0.11073,1.8897,-0.24679,-0.63508,0.017402
-0.29206,-0.72153,0.1108,1.892,-0.24759,-0.63603,0.01757
-0.29295,-0.72285,0.11087,1.8943,-0.24838,-0.63696,0.017735
-0.29382,-0.72415,0.11095,1.8965,-0.24915,-0.63787,0.017898
-0.29468,-0.72541,0.11101,1.8987,-0.24991,-0.63875,0.018058
-0.29551,-0.72666,0.11108,1.9008,-0.25065,-0.63962,0.018215
-0.29634,-0.72787,0.11115,1.9028,-0.25138,-0.64046,0.018369
-0.29715,-0.72906,0.11121,1.9049,-0.2521,-0.64129,0.018521
-0.29794,-0.73023,0.11127,1.9069,-0.2528,-0.6421,0.01867
-0.29872,-0.73137,0.11133,1.9088,-0.2535,-0.64289,0.018816
-0.29948,-0.73249,0.11139,1.9107,-0.25418,-0.64367,0.01896
-0.30023,-0.73359,0.11145,1.9126,-0.25484,-0.64443,0.019102
-0.30096,-0.73466,0.1115,1.9144,-0.2555,-0.64517,0.019241
-0.30168,-0.73571,0.11156,1.9162,-0.25614,-0.64589,0.019377
-0.30239,-0.73674,0.11161,1.9179,-0.25677,-0.6466,0.019511
-0.30436,-0.73963,0.11176,1.9228,-0.25854,-0.64858,0.019888
-0.30631,-0.74246,0.1119,1.9276,-0.26028,-0.65052,0.020259
-0.30821,-0.74523,0.11203,1.9323,-0.262,-0.6524,0.020626
-0.31009,-0.74794,0.11216,1.9368,-0.26369,-0.65424,0.020987
-0.31193,-0.75059,0.11229,1.9413,-0.26535,-0.65603,0.021344
-0.31374,-0.75318,0.11241,1.9456,-0.26699,-0.65777,0.021697
-0.31552,-0.75572,0.11253,1.9499,-0.2686,-0.65948,0.022044
-0.31727,-0.75821,0.11264,1.9541,-0.27019,-0.66114,0.022386
-0.31899,-0.76064,0.11274,1.9581,-0.27176,-0.66276,0.022724
-0.32067,-0.76303,0.11285,1.9621,-0.27329,-0.66434,0.023057
-0.32233,-0.76536,0.11295,1.966,-0.27481,-0.66588,0.023386
-0.32396,-0.76765,0.11304,1.9698,-0.2763,-0.66738,0.02371
-0.32556,-0.76988,0.11313,1.9735,-0.27777,-0.66885,0.024029
-0.32712,-0.77207,0.11322,1.9771,-0.27921,-0.67028,0.024344
-0.32867,-0.77422,0.1133,1.9807,-0.28063,-0.67168,0.024654
-0.33018,-0.77632,0.11338,1.9841,-0.28203,-0.67304,0.02496
-0.33167,-0.77837,0.11346,1.9875,-0.28341,-0.67437,0.025261
-0.33313,-0.78039,0.11354,1.9908,-0.28476,-0.67567,0.025558
-0.33456,-0.78236,0.11361,1.9941,-0.28609,-0.67694,0.02585
-0.33597,-0.78429,0.11368,1.9972,-0.2874,-0.67818,0.026138
-0.33735,-0.78618,0.11374,2.0003,-0.28869,-0.67939,0.026422
-0.33871,-0.78804,0.11381,2.0034,-0.28996,-0.68057,0.026701
-0.34005,-0.78985,0.11387,2.0063,-0.29121,-0.68172,0.026977
-0.34136,-0.79163,0.11393,2.0092,-0.29243,-0.68284,0.027248
-0.34264,-0.79337,0.11398,2.0121,-0.29364,-0.68394,0.027515
-0.3439,-0.79507,0.11404,2.0148,-0.29482,-0.68501,0.027777
-0.34514,-0.79674,0.11409,2.0175,-0.29599,-0.68606,0.028036
-0.34636,-0.79838,0.11414,2.0202,-0.29713,-0.68709,0.028291
-0.34755,-0.79998,0.11418,2.0228,-0.29826,-0.68808,0.028542
-0.34873,-0.80155,0.11423,2.0253,-0.29937,-0.68906,0.028789
-0.34988,-0.80309,0.11427,2.0278,-0.30046,-0.69001,0.029032
-0.35101,-0.80459,0.11432,2.0302,-0.30153,-0.69095,0.029271
-0.35211,-0.80607,0.11436,2.0326,-0.30258,-0.69186,0.029506
-0.3532,-0.80751,0.1144,2.0349,-0.30361,-0.69274,0.029738
-0.35427,-0.80893,0.11443,2.0372,-0.30463,-0.69361,0.029966
-0.35532,-0.81032,0.11447,2.0394,-0.30563,-0.69446,0.03019
-0.35635,-0.81167,0.11451,2.0416,-0.30661,-0.69529,0.03041
-0.35736,-0.813,0.11454,2.0437,-0.30757,-0.6961,0.030627
-0.35835,-0.81431,0.11457,2.0458,-0.30852,-0.69689,0.030841
-0.35932,-0.81558,0.1146,2.0479,-0.30945,-0.69767,0.031051
-0.36028,-0.81684,0.11463,2.0499,-0.31037,-0.69842,0.031257
-0.36122,-0.81806,0.11466,2.0518,-0.31127,-0.69916,0.03146
-0.36213,-0.81926,0.11469,2.0537,-0.31215,-0.69989,0.03166
-0.36304,-0.82044,0.11471,2.0556,-0.31302,-0.70059,0.031856
-0.36392,-0.82159,0.11474,2.0574,-0.31387,-0.70128,0.032049
-0.36479,-0.82272,0.11476,2.0592,-0.31471,-0.70196,0.032239
-0.36564,-0.82383,0.11478,2.061,-0.31553,-0.70262,0.032426
-0.36648,-0.82491,0.1148,2.0627,-0.31634,-0.70326,0.032609
-0.3673,-0.82597,0.11483,2.0644,-0.31713,-0.70389,0.03279
-0.36811,-0.82701,0.11485,2.066,-0.31791,-0.70451,0.032967
-0.3689,-0.82803,0.11487,2.0676,-0.31868,-0.70511,0.033141
-0.36967,-0.82903,0.11488,2.0692,-0.31943,-0.7057,0.033313
-0.37175,-0.83171,0.11493,2.0734,-0.32144,-0.70728,0.033773
-0.37379,-0.83434,0.11498,2.0776,-0.32343,-0.70882,0.034228
-0.3758,-0.83691,0.11502,2.0816,-0.32538,-0.71032,0.034677
